,identifier,response_id,sentence_number,token_number,token,lemma,pos
17199,Q9_R_3HpGzqdXiCCXsFq_0_31,R_3HpGzqdXiCCXsFq,0,31,en,en,CCONJ
17200,Q9_R_3HpGzqdXiCCXsFq_0_32,R_3HpGzqdXiCCXsFq,0,32,verwerken,verwerken,VERB
17201,Q9_R_3HpGzqdXiCCXsFq_0_33,R_3HpGzqdXiCCXsFq,0,33,.,.,PUNCT
17202,Q9_R_3HpGzqdXiCCXsFq_1_0,R_3HpGzqdXiCCXsFq,1,0,Samen,samen,ADV
17203,Q9_R_3HpGzqdXiCCXsFq_1_1,R_3HpGzqdXiCCXsFq,1,1,lezen,lezen,VERB
17204,Q9_R_3HpGzqdXiCCXsFq_1_2,R_3HpGzqdXiCCXsFq,1,2,(,(,PUNCT
17205,Q9_R_3HpGzqdXiCCXsFq_1_3,R_3HpGzqdXiCCXsFq,1,3,het,het,DET
17206,Q9_R_3HpGzqdXiCCXsFq_1_4,R_3HpGzqdXiCCXsFq,1,4,prachtige,prachtig,ADJ
17207,Q9_R_3HpGzqdXiCCXsFq_1_5,R_3HpGzqdXiCCXsFq,1,5,Engelse,Engels,ADJ
17208,Q9_R_3HpGzqdXiCCXsFq_1_6,R_3HpGzqdXiCCXsFq,1,6,concept,concept,NOUN
17209,Q9_R_3HpGzqdXiCCXsFq_1_7,R_3HpGzqdXiCCXsFq,1,7,Reading,Reading,PROPN
17210,Q9_R_3HpGzqdXiCCXsFq_1_8,R_3HpGzqdXiCCXsFq,1,8,Together,Together,SYM
17211,Q9_R_3HpGzqdXiCCXsFq_1_9,R_3HpGzqdXiCCXsFq,1,9,),),PUNCT
17212,Q9_R_3HpGzqdXiCCXsFq_1_10,R_3HpGzqdXiCCXsFq,1,10,is,zijn,AUX
17213,Q9_R_3HpGzqdXiCCXsFq_1_11,R_3HpGzqdXiCCXsFq,1,11,volgens,volgens,ADP
17214,Q9_R_3HpGzqdXiCCXsFq_1_12,R_3HpGzqdXiCCXsFq,1,12,mij,mij,PRON
17215,Q9_R_3HpGzqdXiCCXsFq_1_13,R_3HpGzqdXiCCXsFq,1,13,dé,dé,DET
17216,Q9_R_3HpGzqdXiCCXsFq_1_14,R_3HpGzqdXiCCXsFq,1,14,manier,manier,NOUN
17217,Q9_R_3HpGzqdXiCCXsFq_1_15,R_3HpGzqdXiCCXsFq,1,15,om,om,ADP
17218,Q9_R_3HpGzqdXiCCXsFq_1_16,R_3HpGzqdXiCCXsFq,1,16,die,die,DET
17219,Q9_R_3HpGzqdXiCCXsFq_1_17,R_3HpGzqdXiCCXsFq,1,17,klassiekers,klassieker,NOUN
17220,Q9_R_3HpGzqdXiCCXsFq_1_18,R_3HpGzqdXiCCXsFq,1,18,te,te,ADP
17221,Q9_R_3HpGzqdXiCCXsFq_1_19,R_3HpGzqdXiCCXsFq,1,19,lezen,lezen,VERB
17222,Q9_R_3HpGzqdXiCCXsFq_1_20,R_3HpGzqdXiCCXsFq,1,20,en,en,CCONJ
17223,Q9_R_3HpGzqdXiCCXsFq_1_21,R_3HpGzqdXiCCXsFq,1,21,bespreken,bespreken,VERB
17224,Q9_R_3HpGzqdXiCCXsFq_1_22,R_3HpGzqdXiCCXsFq,1,22,.,.,PUNCT
17225,Q9_R_3HpGzqdXiCCXsFq_2_0,R_3HpGzqdXiCCXsFq,2,0,Niet,niet,ADV
17226,Q9_R_3HpGzqdXiCCXsFq_2_1,R_3HpGzqdXiCCXsFq,2,1,zelfstandig,zelfstandig,ADJ
17227,Q9_R_3HpGzqdXiCCXsFq_2_2,R_3HpGzqdXiCCXsFq,2,2,.,.,PUNCT
17228,Q9_R_3MyEHjkr4sUVnk1_0_0,R_3MyEHjkr4sUVnk1,0,0,Voorgeschreven,Voorgeschreven,VERB
17229,Q9_R_3MyEHjkr4sUVnk1_0_1,R_3MyEHjkr4sUVnk1,0,1,leeslijst,leeslijst,NOUN
17230,Q9_R_3MyEHjkr4sUVnk1_0_2,R_3MyEHjkr4sUVnk1,0,2,",",",",PUNCT
17231,Q9_R_3MyEHjkr4sUVnk1_0_3,R_3MyEHjkr4sUVnk1,0,3,geen,geen,DET
17232,Q9_R_3MyEHjkr4sUVnk1_0_4,R_3MyEHjkr4sUVnk1,0,4,feestpakket,feestpakket,NOUN
17233,Q9_R_3EnjwTVlutBnxBg_0_0,R_3EnjwTVlutBnxBg,0,0,Leeslijsten,leeslijsten,NOUN
17234,Q9_R_3EnjwTVlutBnxBg_0_1,R_3EnjwTVlutBnxBg,0,1,lopen,lopen,VERB
17235,Q9_R_3EnjwTVlutBnxBg_0_2,R_3EnjwTVlutBnxBg,0,2,altijd,altijd,ADV
17236,Q9_R_3EnjwTVlutBnxBg_0_3,R_3EnjwTVlutBnxBg,0,3,achter,achter,ADP
17237,Q9_R_3EnjwTVlutBnxBg_0_4,R_3EnjwTVlutBnxBg,0,4,en,en,CCONJ
17238,Q9_R_3EnjwTVlutBnxBg_0_5,R_3EnjwTVlutBnxBg,0,5,zijn,zijn,AUX
17239,Q9_R_3EnjwTVlutBnxBg_0_6,R_3EnjwTVlutBnxBg,0,6,beperkt,beperken,VERB
17240,Q9_R_3EnjwTVlutBnxBg_0_7,R_3EnjwTVlutBnxBg,0,7,.,.,PUNCT
17241,Q9_R_3EnjwTVlutBnxBg_1_0,R_3EnjwTVlutBnxBg,1,0,Vakkennis,vakkennis,NOUN
17242,Q9_R_3EnjwTVlutBnxBg_1_1,R_3EnjwTVlutBnxBg,1,1,docenten,docent,NOUN
17243,Q9_R_3EnjwTVlutBnxBg_1_2,R_3EnjwTVlutBnxBg,1,2,inzetten,inzetten,VERB
17244,Q9_R_3EnjwTVlutBnxBg_1_3,R_3EnjwTVlutBnxBg,1,3,bij,bij,ADP
17245,Q9_R_3EnjwTVlutBnxBg_1_4,R_3EnjwTVlutBnxBg,1,4,boekenlijsten,boekenlijst,NOUN
17246,Q9_R_3EnjwTVlutBnxBg_1_5,R_3EnjwTVlutBnxBg,1,5,en,en,CCONJ
17247,Q9_R_3EnjwTVlutBnxBg_1_6,R_3EnjwTVlutBnxBg,1,6,literatuurgeschiedenis,literatuurgeschiedenis,NOUN
17248,Q9_R_3EnjwTVlutBnxBg_1_7,R_3EnjwTVlutBnxBg,1,7,.,.,PUNCT
17249,Q9_R_3EnjwTVlutBnxBg_2_0,R_3EnjwTVlutBnxBg,2,0,Dan,dan,ADV
17250,Q9_R_3EnjwTVlutBnxBg_2_1,R_3EnjwTVlutBnxBg,2,1,moeten,moeten,AUX
17251,Q9_R_3EnjwTVlutBnxBg_2_2,R_3EnjwTVlutBnxBg,2,2,die,die,PRON
17252,Q9_R_3EnjwTVlutBnxBg_2_3,R_3EnjwTVlutBnxBg,2,3,er,er,ADV
17253,Q9_R_3EnjwTVlutBnxBg_2_4,R_3EnjwTVlutBnxBg,2,4,natuurlijk,natuurlijk,ADJ
17254,Q9_R_3EnjwTVlutBnxBg_2_5,R_3EnjwTVlutBnxBg,2,5,wel,wel,ADV
17255,Q9_R_3EnjwTVlutBnxBg_2_6,R_3EnjwTVlutBnxBg,2,6,zijn,zijn,VERB
17256,Q9_R_3EnjwTVlutBnxBg_2_7,R_3EnjwTVlutBnxBg,2,7,…,…,PUNCT
17257,Q9_R_10q4vnvJ5yDAUzK_0_0,R_10q4vnvJ5yDAUzK,0,0,Lezen,Lezen,VERB
17258,Q9_R_10q4vnvJ5yDAUzK_0_1,R_10q4vnvJ5yDAUzK,0,1,behoeft,behoeven,VERB
17259,Q9_R_10q4vnvJ5yDAUzK_0_2,R_10q4vnvJ5yDAUzK,0,2,niet,niet,ADV
17260,Q9_R_10q4vnvJ5yDAUzK_0_3,R_10q4vnvJ5yDAUzK,0,3,leuk,leuk,ADJ
17261,Q9_R_10q4vnvJ5yDAUzK_0_4,R_10q4vnvJ5yDAUzK,0,4,te,te,ADP
17262,Q9_R_10q4vnvJ5yDAUzK_0_5,R_10q4vnvJ5yDAUzK,0,5,zijn,zijn,AUX
17263,Q9_R_10q4vnvJ5yDAUzK_0_6,R_10q4vnvJ5yDAUzK,0,6,.,.,PUNCT
17264,Q9_R_10q4vnvJ5yDAUzK_1_0,R_10q4vnvJ5yDAUzK,1,0,Voor,voor,ADP
17265,Q9_R_10q4vnvJ5yDAUzK_1_1,R_10q4vnvJ5yDAUzK,1,1,culturele,cultureel,ADJ
17266,Q9_R_10q4vnvJ5yDAUzK_1_2,R_10q4vnvJ5yDAUzK,1,2,vorming,vorming,NOUN
17267,Q9_R_10q4vnvJ5yDAUzK_1_3,R_10q4vnvJ5yDAUzK,1,3,moet,moeten,AUX
17268,Q9_R_10q4vnvJ5yDAUzK_1_4,R_10q4vnvJ5yDAUzK,1,4,je,je,PRON
17269,Q9_R_10q4vnvJ5yDAUzK_1_5,R_10q4vnvJ5yDAUzK,1,5,moeite,moeite,NOUN
17270,Q9_R_10q4vnvJ5yDAUzK_1_6,R_10q4vnvJ5yDAUzK,1,6,willen,willen,VERB
17271,Q9_R_10q4vnvJ5yDAUzK_1_7,R_10q4vnvJ5yDAUzK,1,7,doen,doen,VERB
17272,Q9_R_10q4vnvJ5yDAUzK_1_8,R_10q4vnvJ5yDAUzK,1,8,.,.,PUNCT
17273,Q9_R_C2ZjZ7Xd8zr4IJX_0_0,R_C2ZjZ7Xd8zr4IJX,0,0,Ik,ik,PRON
17274,Q9_R_C2ZjZ7Xd8zr4IJX_0_1,R_C2ZjZ7Xd8zr4IJX,0,1,heb,hebben,AUX
17275,Q9_R_C2ZjZ7Xd8zr4IJX_0_2,R_C2ZjZ7Xd8zr4IJX,0,2,in,in,ADP
17276,Q9_R_C2ZjZ7Xd8zr4IJX_0_3,R_C2ZjZ7Xd8zr4IJX,0,3,de,de,DET
17277,Q9_R_C2ZjZ7Xd8zr4IJX_0_4,R_C2ZjZ7Xd8zr4IJX,0,4,vroege,vroeg,ADJ
17278,Q9_R_C2ZjZ7Xd8zr4IJX_0_5,R_C2ZjZ7Xd8zr4IJX,0,5,jaren,jaar,NOUN
17279,Q9_R_C2ZjZ7Xd8zr4IJX_0_6,R_C2ZjZ7Xd8zr4IJX,0,6,zestig,zestig,NUM
17280,Q9_R_C2ZjZ7Xd8zr4IJX_0_7,R_C2ZjZ7Xd8zr4IJX,0,7,het,het,DET
17281,Q9_R_C2ZjZ7Xd8zr4IJX_0_8,R_C2ZjZ7Xd8zr4IJX,0,8,Gymnasium,Gymnasium,NOUN
17282,Q9_R_C2ZjZ7Xd8zr4IJX_0_9,R_C2ZjZ7Xd8zr4IJX,0,9,gezocht,zoeken,VERB
17283,Q9_R_C2ZjZ7Xd8zr4IJX_0_10,R_C2ZjZ7Xd8zr4IJX,0,10,zonder,zonder,ADP
17284,Q9_R_C2ZjZ7Xd8zr4IJX_0_11,R_C2ZjZ7Xd8zr4IJX,0,11,leeslijst,leeslijst,NOUN
17285,Q9_R_C2ZjZ7Xd8zr4IJX_0_12,R_C2ZjZ7Xd8zr4IJX,0,12,",",",",PUNCT
17286,Q9_R_C2ZjZ7Xd8zr4IJX_0_13,R_C2ZjZ7Xd8zr4IJX,0,13,en,en,CCONJ
17287,Q9_R_C2ZjZ7Xd8zr4IJX_0_14,R_C2ZjZ7Xd8zr4IJX,0,14,heb,hebben,AUX
17288,Q9_R_C2ZjZ7Xd8zr4IJX_0_15,R_C2ZjZ7Xd8zr4IJX,0,15,daar,daar,ADV
17289,Q9_R_C2ZjZ7Xd8zr4IJX_0_16,R_C2ZjZ7Xd8zr4IJX,0,16,zelf,zelf,ADV
17290,Q9_R_C2ZjZ7Xd8zr4IJX_0_17,R_C2ZjZ7Xd8zr4IJX,0,17,een,een,DET
17291,Q9_R_C2ZjZ7Xd8zr4IJX_0_18,R_C2ZjZ7Xd8zr4IJX,0,18,liefde,liefde,NOUN
17292,Q9_R_C2ZjZ7Xd8zr4IJX_0_19,R_C2ZjZ7Xd8zr4IJX,0,19,tot,tot,ADP
17293,Q9_R_C2ZjZ7Xd8zr4IJX_0_20,R_C2ZjZ7Xd8zr4IJX,0,20,literatuur,literatuur,NOUN
17294,Q9_R_C2ZjZ7Xd8zr4IJX_0_21,R_C2ZjZ7Xd8zr4IJX,0,21,ontwikkeld,ontwikkelen,VERB
17295,Q9_R_C2ZjZ7Xd8zr4IJX_0_22,R_C2ZjZ7Xd8zr4IJX,0,22,en,en,CCONJ
17296,Q9_R_C2ZjZ7Xd8zr4IJX_0_23,R_C2ZjZ7Xd8zr4IJX,0,23,meer,veel,PRON
17297,Q9_R_C2ZjZ7Xd8zr4IJX_0_24,R_C2ZjZ7Xd8zr4IJX,0,24,gelezen,lezen,VERB
17298,Q9_R_C2ZjZ7Xd8zr4IJX_0_25,R_C2ZjZ7Xd8zr4IJX,0,25,dan,dan,SCONJ
17299,Q9_R_C2ZjZ7Xd8zr4IJX_0_26,R_C2ZjZ7Xd8zr4IJX,0,26,veel,veel,DET
17300,Q9_R_C2ZjZ7Xd8zr4IJX_0_27,R_C2ZjZ7Xd8zr4IJX,0,27,HBS'ers,HBS'ers,NOUN
17301,Q9_R_C2ZjZ7Xd8zr4IJX_0_28,R_C2ZjZ7Xd8zr4IJX,0,28,uit,uit,ADP
17302,Q9_R_C2ZjZ7Xd8zr4IJX_0_29,R_C2ZjZ7Xd8zr4IJX,0,29,die,die,DET
17303,Q9_R_C2ZjZ7Xd8zr4IJX_0_30,R_C2ZjZ7Xd8zr4IJX,0,30,tijd,tijd,NOUN
17304,Q9_R_C2ZjZ7Xd8zr4IJX_0_31,R_C2ZjZ7Xd8zr4IJX,0,31,.,.,PUNCT
17305,Q9_R_3yIsbmP80iO9wXv_0_0,R_3yIsbmP80iO9wXv,0,0,Bij,bij,ADP
17306,Q9_R_3yIsbmP80iO9wXv_0_1,R_3yIsbmP80iO9wXv,0,1,een,een,DET
17307,Q9_R_3yIsbmP80iO9wXv_0_2,R_3yIsbmP80iO9wXv,0,2,verplichte,verplichten,VERB
17308,Q9_R_3yIsbmP80iO9wXv_0_3,R_3yIsbmP80iO9wXv,0,3,leeslijst,leeslijst,NOUN
17309,Q9_R_3yIsbmP80iO9wXv_0_4,R_3yIsbmP80iO9wXv,0,4,hangt,hangen,VERB
17310,Q9_R_3yIsbmP80iO9wXv_0_5,R_3yIsbmP80iO9wXv,0,5,wel,wel,ADV
17311,Q9_R_3yIsbmP80iO9wXv_0_6,R_3yIsbmP80iO9wXv,0,6,veel,veel,PRON
17312,Q9_R_3yIsbmP80iO9wXv_0_7,R_3yIsbmP80iO9wXv,0,7,af,af,ADP
17313,Q9_R_3yIsbmP80iO9wXv_0_8,R_3yIsbmP80iO9wXv,0,8,van,van,ADP
17314,Q9_R_3yIsbmP80iO9wXv_0_9,R_3yIsbmP80iO9wXv,0,9,het,het,DET
17315,Q9_R_3yIsbmP80iO9wXv_0_10,R_3yIsbmP80iO9wXv,0,10,enthousiasme,enthousiasme,NOUN
17316,Q9_R_3yIsbmP80iO9wXv_0_11,R_3yIsbmP80iO9wXv,0,11,van,van,ADP
17317,Q9_R_3yIsbmP80iO9wXv_0_12,R_3yIsbmP80iO9wXv,0,12,de,de,DET
17318,Q9_R_3yIsbmP80iO9wXv_0_13,R_3yIsbmP80iO9wXv,0,13,docent,docent,NOUN
17319,Q9_R_3yIsbmP80iO9wXv_0_14,R_3yIsbmP80iO9wXv,0,14,.,.,PUNCT
17320,Q9_R_2rkFGo3IfJDdLzY_0_0,R_2rkFGo3IfJDdLzY,0,0,Die,die,DET
17321,Q9_R_2rkFGo3IfJDdLzY_0_1,R_2rkFGo3IfJDdLzY,0,1,leeslijst,leeslijst,NOUN
17322,Q9_R_2rkFGo3IfJDdLzY_0_2,R_2rkFGo3IfJDdLzY,0,2,kan,kunnen,AUX
17323,Q9_R_2rkFGo3IfJDdLzY_0_3,R_2rkFGo3IfJDdLzY,0,3,beperkt,beperken,VERB
17324,Q9_R_2rkFGo3IfJDdLzY_0_4,R_2rkFGo3IfJDdLzY,0,4,blijven,blijven,VERB
17325,Q9_R_2rkFGo3IfJDdLzY_0_5,R_2rkFGo3IfJDdLzY,0,5,en,en,CCONJ
17326,Q9_R_2rkFGo3IfJDdLzY_0_6,R_2rkFGo3IfJDdLzY,0,6,dient,dienen,VERB
17327,Q9_R_2rkFGo3IfJDdLzY_0_7,R_2rkFGo3IfJDdLzY,0,7,om,om,ADP
17328,Q9_R_2rkFGo3IfJDdLzY_0_8,R_2rkFGo3IfJDdLzY,0,8,leerlingen/studenten,leerlingen/student,NOUN
17329,Q9_R_2rkFGo3IfJDdLzY_0_9,R_2rkFGo3IfJDdLzY,0,9,kennis,kennis,NOUN
17330,Q9_R_2rkFGo3IfJDdLzY_0_10,R_2rkFGo3IfJDdLzY,0,10,te,te,ADP
17331,Q9_R_2rkFGo3IfJDdLzY_0_11,R_2rkFGo3IfJDdLzY,0,11,laten,laten,VERB
17332,Q9_R_2rkFGo3IfJDdLzY_0_12,R_2rkFGo3IfJDdLzY,0,12,maken,maken,VERB
17333,Q9_R_2rkFGo3IfJDdLzY_0_13,R_2rkFGo3IfJDdLzY,0,13,met,met,ADP
17334,Q9_R_2rkFGo3IfJDdLzY_0_14,R_2rkFGo3IfJDdLzY,0,14,boeken,boek,NOUN
17335,Q9_R_2rkFGo3IfJDdLzY_0_15,R_2rkFGo3IfJDdLzY,0,15,waar,waar,ADV
17336,Q9_R_2rkFGo3IfJDdLzY_0_16,R_2rkFGo3IfJDdLzY,0,16,ze,ze,PRON
17337,Q9_R_2rkFGo3IfJDdLzY_0_17,R_2rkFGo3IfJDdLzY,0,17,zelf,zelf,ADV
17338,Q9_R_2rkFGo3IfJDdLzY_0_18,R_2rkFGo3IfJDdLzY,0,18,niet,niet,ADV
17339,Q9_R_2rkFGo3IfJDdLzY_0_19,R_2rkFGo3IfJDdLzY,0,19,direct,direct,ADJ
17340,Q9_R_2rkFGo3IfJDdLzY_0_20,R_2rkFGo3IfJDdLzY,0,20,aan,aan,ADP
17341,Q9_R_2rkFGo3IfJDdLzY_0_21,R_2rkFGo3IfJDdLzY,0,21,beginnen,beginnen,VERB
17342,Q9_R_3EQkwGzLQimYEwn_0_0,R_3EQkwGzLQimYEwn,0,0,Door,door,ADP
17343,Q9_R_3EQkwGzLQimYEwn_0_1,R_3EQkwGzLQimYEwn,0,1,literatuuronderwijs,literatuuronderwijs,NOUN
17344,Q9_R_3EQkwGzLQimYEwn_0_2,R_3EQkwGzLQimYEwn,0,2,leert,leren,VERB
17345,Q9_R_3EQkwGzLQimYEwn_0_3,R_3EQkwGzLQimYEwn,0,3,men,men,PRON
17346,Q9_R_3EQkwGzLQimYEwn_0_4,R_3EQkwGzLQimYEwn,0,4,als,als,SCONJ
17347,Q9_R_3EQkwGzLQimYEwn_0_5,R_3EQkwGzLQimYEwn,0,5,vanzelf,vanzelf,ADV
17348,Q9_R_3EQkwGzLQimYEwn_0_6,R_3EQkwGzLQimYEwn,0,6,ook,ook,ADV
17349,Q9_R_3EQkwGzLQimYEwn_0_7,R_3EQkwGzLQimYEwn,0,7,taalbeheersing,taalbeheersing,NOUN
17350,Q9_R_3EQkwGzLQimYEwn_0_8,R_3EQkwGzLQimYEwn,0,8,.,.,PUNCT
17351,Q9_R_24dBPYrIx1uVejS_0_0,R_24dBPYrIx1uVejS,0,0,Hopelijk,hopelijk,ADJ
17352,Q9_R_24dBPYrIx1uVejS_0_1,R_24dBPYrIx1uVejS,0,1,levert,leveren,VERB
17353,Q9_R_24dBPYrIx1uVejS_0_2,R_24dBPYrIx1uVejS,0,2,deze,deze,DET
17354,Q9_R_24dBPYrIx1uVejS_0_3,R_24dBPYrIx1uVejS,0,3,week,week,NOUN
17355,Q9_R_24dBPYrIx1uVejS_0_4,R_24dBPYrIx1uVejS,0,4,enquête,enquête,NOUN
17356,Q9_R_24dBPYrIx1uVejS_0_5,R_24dBPYrIx1uVejS,0,5,een,een,DET
17357,Q9_R_24dBPYrIx1uVejS_0_6,R_24dBPYrIx1uVejS,0,6,lijst,lijst,NOUN
17358,Q9_R_24dBPYrIx1uVejS_0_7,R_24dBPYrIx1uVejS,0,7,op,op,ADP
17359,Q9_R_24dBPYrIx1uVejS_0_8,R_24dBPYrIx1uVejS,0,8,met,met,ADP
17360,Q9_R_24dBPYrIx1uVejS_0_9,R_24dBPYrIx1uVejS,0,9,veel,veel,DET
17361,Q9_R_24dBPYrIx1uVejS_0_10,R_24dBPYrIx1uVejS,0,10,verschillende,verschillend,ADJ
17362,Q9_R_24dBPYrIx1uVejS_0_11,R_24dBPYrIx1uVejS,0,11,titels,titel,NOUN
17363,Q9_R_24dBPYrIx1uVejS_0_12,R_24dBPYrIx1uVejS,0,12,(,(,PUNCT
17364,Q9_R_24dBPYrIx1uVejS_0_13,R_24dBPYrIx1uVejS,0,13,vgl,vgl,X
17365,Q9_R_24dBPYrIx1uVejS_0_14,R_24dBPYrIx1uVejS,0,14,alle,al,DET
17366,Q9_R_24dBPYrIx1uVejS_0_15,R_24dBPYrIx1uVejS,0,15,verschillende,verschillend,ADJ
17367,Q9_R_24dBPYrIx1uVejS_0_16,R_24dBPYrIx1uVejS,0,16,voornamen,voornamen,NOUN
17368,Q9_R_24dBPYrIx1uVejS_0_17,R_24dBPYrIx1uVejS,0,17,van,van,ADP
17369,Q9_R_24dBPYrIx1uVejS_0_18,R_24dBPYrIx1uVejS,0,18,geboren,geboren,VERB
17370,Q9_R_24dBPYrIx1uVejS_0_19,R_24dBPYrIx1uVejS,0,19,kinderen,kind,NOUN
17371,Q9_R_24dBPYrIx1uVejS_0_20,R_24dBPYrIx1uVejS,0,20,),),PUNCT
17372,Q9_R_24dBPYrIx1uVejS_0_21,R_24dBPYrIx1uVejS,0,21,die,die,PRON
17373,Q9_R_24dBPYrIx1uVejS_0_22,R_24dBPYrIx1uVejS,0,22,onze,ons,PRON
17374,Q9_R_24dBPYrIx1uVejS_0_23,R_24dBPYrIx1uVejS,0,23,literatuur,literatuur,NOUN
17375,Q9_R_24dBPYrIx1uVejS_0_24,R_24dBPYrIx1uVejS,0,24,niet,niet,ADV
17376,Q9_R_24dBPYrIx1uVejS_0_25,R_24dBPYrIx1uVejS,0,25,terugbrengt,terugbrengen,VERB
17377,Q9_R_24dBPYrIx1uVejS_0_26,R_24dBPYrIx1uVejS,0,26,tot,tot,ADP
17378,Q9_R_24dBPYrIx1uVejS_0_27,R_24dBPYrIx1uVejS,0,27,een,een,DET
17379,Q9_R_24dBPYrIx1uVejS_0_28,R_24dBPYrIx1uVejS,0,28,top,top,NOUN
17380,Q9_R_24dBPYrIx1uVejS_0_29,R_24dBPYrIx1uVejS,0,29,100,100,NUM
17381,Q9_R_24dBPYrIx1uVejS_0_30,R_24dBPYrIx1uVejS,0,30,aller,aller,ADJ
17382,Q9_R_24dBPYrIx1uVejS_0_31,R_24dBPYrIx1uVejS,0,31,tijden,tijd,NOUN
17383,Q9_R_24dBPYrIx1uVejS_0_32,R_24dBPYrIx1uVejS,0,32,.,.,PUNCT
17384,Q9_R_2CEc5LhUq4FtWZI_0_0,R_2CEc5LhUq4FtWZI,0,0,Te,te,ADV
17385,Q9_R_2CEc5LhUq4FtWZI_0_1,R_2CEc5LhUq4FtWZI,0,1,veel,veel,DET
17386,Q9_R_2CEc5LhUq4FtWZI_0_2,R_2CEc5LhUq4FtWZI,0,2,leerlingen,leerling,NOUN
17387,Q9_R_2CEc5LhUq4FtWZI_0_3,R_2CEc5LhUq4FtWZI,0,3,zijn,zijn,AUX
17388,Q9_R_2CEc5LhUq4FtWZI_0_4,R_2CEc5LhUq4FtWZI,0,4,door,door,ADP
17389,Q9_R_2CEc5LhUq4FtWZI_0_5,R_2CEc5LhUq4FtWZI,0,5,de,de,DET
17390,Q9_R_2CEc5LhUq4FtWZI_0_6,R_2CEc5LhUq4FtWZI,0,6,verlichte,verlicht,ADJ
17391,Q9_R_2CEc5LhUq4FtWZI_0_7,R_2CEc5LhUq4FtWZI,0,7,lijst,lijst,NOUN
17392,Q9_R_2CEc5LhUq4FtWZI_0_8,R_2CEc5LhUq4FtWZI,0,8,tijdens,tijdens,ADP
17393,Q9_R_2CEc5LhUq4FtWZI_0_9,R_2CEc5LhUq4FtWZI,0,9,hun,hun,PRON
17394,Q9_R_2CEc5LhUq4FtWZI_0_10,R_2CEc5LhUq4FtWZI,0,10,verdere,ver,ADJ
17395,Q9_R_2CEc5LhUq4FtWZI_0_11,R_2CEc5LhUq4FtWZI,0,11,leven,leven,NOUN
17396,Q9_R_2CEc5LhUq4FtWZI_0_12,R_2CEc5LhUq4FtWZI,0,12,niet,niet,ADV
17397,Q9_R_2CEc5LhUq4FtWZI_0_13,R_2CEc5LhUq4FtWZI,0,13,meer,veel,ADV
17398,Q9_R_2CEc5LhUq4FtWZI_0_14,R_2CEc5LhUq4FtWZI,0,14,gemotiveerd,motiveren,VERB
17399,Q9_R_2CEc5LhUq4FtWZI_0_15,R_2CEc5LhUq4FtWZI,0,15,om,om,ADP
17400,Q9_R_2CEc5LhUq4FtWZI_0_16,R_2CEc5LhUq4FtWZI,0,16,te,te,ADP
17401,Q9_R_2CEc5LhUq4FtWZI_0_17,R_2CEc5LhUq4FtWZI,0,17,lezen,lezen,VERB
17402,Q9_R_1rHQO7qgeBKNFi3_0_0,R_1rHQO7qgeBKNFi3,0,0,jongeren,jong,ADJ
17403,Q9_R_1rHQO7qgeBKNFi3_0_1,R_1rHQO7qgeBKNFi3,0,1,moeten,moeten,AUX
17404,Q9_R_1rHQO7qgeBKNFi3_0_2,R_1rHQO7qgeBKNFi3,0,2,de,de,DET
17405,Q9_R_1rHQO7qgeBKNFi3_0_3,R_1rHQO7qgeBKNFi3,0,3,gelegenheid,gelegenheid,NOUN
17406,Q9_R_1rHQO7qgeBKNFi3_0_4,R_1rHQO7qgeBKNFi3,0,4,krijgen,krijgen,VERB
17407,Q9_R_1rHQO7qgeBKNFi3_0_5,R_1rHQO7qgeBKNFi3,0,5,kennis,kennis,NOUN
17408,Q9_R_1rHQO7qgeBKNFi3_0_6,R_1rHQO7qgeBKNFi3,0,6,te,te,ADP
17409,Q9_R_1rHQO7qgeBKNFi3_0_7,R_1rHQO7qgeBKNFi3,0,7,maken,maken,VERB
17410,Q9_R_1rHQO7qgeBKNFi3_0_8,R_1rHQO7qgeBKNFi3,0,8,met,met,ADP
17411,Q9_R_1rHQO7qgeBKNFi3_0_9,R_1rHQO7qgeBKNFi3,0,9,onze,ons,PRON
17412,Q9_R_1rHQO7qgeBKNFi3_0_10,R_1rHQO7qgeBKNFi3,0,10,literaire,literair,ADJ
17413,Q9_R_1rHQO7qgeBKNFi3_0_11,R_1rHQO7qgeBKNFi3,0,11,cultuur,cultuur,NOUN
17414,Q9_R_1rHQO7qgeBKNFi3_0_12,R_1rHQO7qgeBKNFi3,0,12,.,.,PUNCT
17415,Q9_R_1rHQO7qgeBKNFi3_1_0,R_1rHQO7qgeBKNFi3,1,0,het,het,PRON
17416,Q9_R_1rHQO7qgeBKNFi3_1_1,R_1rHQO7qgeBKNFi3,1,1,is,zijn,AUX
17417,Q9_R_1rHQO7qgeBKNFi3_1_2,R_1rHQO7qgeBKNFi3,1,2,wel,wel,ADV
17418,Q9_R_1rHQO7qgeBKNFi3_1_3,R_1rHQO7qgeBKNFi3,1,3,zeker,zeker,ADJ
17419,Q9_R_1rHQO7qgeBKNFi3_1_4,R_1rHQO7qgeBKNFi3,1,4,mogelijk,mogelijk,ADJ
17420,Q9_R_1rHQO7qgeBKNFi3_1_5,R_1rHQO7qgeBKNFi3,1,5,dat,dat,SCONJ
17421,Q9_R_1rHQO7qgeBKNFi3_1_6,R_1rHQO7qgeBKNFi3,1,6,op,op,ADP
