,identifyer,response_id,sentence_number,token,lemma,pos
1966,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,me,me,PRON
1967,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,nogal,nogal,ADV
1968,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,belangrijk,belangrijk,ADJ
1969,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,om,om,ADP
1970,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,verhalen,verhaal,NOUN
1971,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,binnen,binnen,ADP
1972,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,de,de,DET
1973,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,juiste,juist,ADJ
1974,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,traditie,traditie,NOUN
1975,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,te,te,ADP
1976,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,kunnen,kunnen,AUX
1977,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,plaatsen,plaatsen,VERB
1978,Q11_R_vqXH6WLnUDDrrMZ_0,R_vqXH6WLnUDDrrMZ,0,.,.,PUNCT
1979,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,Ik,ik,PRON
1980,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,vind,vinden,VERB
1981,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,eigenlijk,eigenlijk,ADJ
1982,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,dat,dat,SCONJ
1983,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,er,er,ADV
1984,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,wel,wel,ADV
1985,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,weer,weer,ADV
1986,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,wat,wat,DET
1987,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,literatuurgeschiedenis,literatuurgeschiedenis,NOUN
1988,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,in,in,ADP
1989,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,de,de,DET
1990,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,bovenbouw,bovenbouw,NOUN
1991,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,van,van,ADP
1992,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,havo,havo,NOUN
1993,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,terug,terug,ADV
1994,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,mag,mogen,AUX
1995,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,keren,keren,VERB
1996,Q11_R_22Rqua0zVEgAprx_0,R_22Rqua0zVEgAprx,0,!,!,PUNCT
1997,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,De,de,DET
1998,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,motieven,motief,NOUN
1999,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,van,van,ADP
2000,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,schrijvers,schrijver,NOUN
2001,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,",",",",PUNCT
2002,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,hun,hun,PRON
2003,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,effect,effect,NOUN
2004,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,op,op,ADP
2005,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,maatschappij,maatschappij,NOUN
2006,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,",",",",PUNCT
2007,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,hoe,hoe,ADV
2008,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,zou,zullen,AUX
2009,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,een,een,DET
2010,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,maatschappij,maatschappij,NOUN
2011,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,er,er,ADV
2012,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,uit,uit,ADP
2013,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,zien,zien,VERB
2014,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,zonder,zonder,ADP
2015,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,schrijvers,schrijver,NOUN
2016,Q11_R_3Htu1yu6nhfRo7w_0,R_3Htu1yu6nhfRo7w,0,?,?,PUNCT
2017,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,de,de,DET
2018,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,kwaliteit,kwaliteit,NOUN
2019,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,van,van,ADP
2020,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,literaire,literair,ADJ
2021,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,teksten,tekst,NOUN
2022,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,",",",",PUNCT
2023,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,het,het,DET
2024,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,verwoorden,verwoorden,VERB
2025,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,van,van,ADP
2026,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,gedachten,gedachte,NOUN
2027,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,",",",",PUNCT
2028,Q11_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,enz.,enzovoorts,X
2029,Q11_R_1d5CnqiIKw5rWA6_0,R_1d5CnqiIKw5rWA6,0,weten,weten,VERB
2030,Q11_R_1d5CnqiIKw5rWA6_0,R_1d5CnqiIKw5rWA6,0,wie,wie,PRON
2031,Q11_R_1d5CnqiIKw5rWA6_0,R_1d5CnqiIKw5rWA6,0,er,er,ADV
2032,Q11_R_1d5CnqiIKw5rWA6_0,R_1d5CnqiIKw5rWA6,0,allemaal,allemaal,ADV
2033,Q11_R_1d5CnqiIKw5rWA6_0,R_1d5CnqiIKw5rWA6,0,belang,belang,ADJ
2034,Q11_R_1d5CnqiIKw5rWA6_0,R_1d5CnqiIKw5rWA6,0,gehad,hebben,VERB
2035,Q11_R_1d5CnqiIKw5rWA6_0,R_1d5CnqiIKw5rWA6,0,heeft,hebben,AUX
2036,Q11_R_2ahPWOqLvO52r2Z_0,R_2ahPWOqLvO52r2Z,0,Maar,maar,CCONJ
2037,Q11_R_2ahPWOqLvO52r2Z_0,R_2ahPWOqLvO52r2Z,0,zonder,zonder,ADP
2038,Q11_R_2ahPWOqLvO52r2Z_0,R_2ahPWOqLvO52r2Z,0,verplichte,verplichten,VERB
2039,Q11_R_2ahPWOqLvO52r2Z_0,R_2ahPWOqLvO52r2Z,0,leeslijst,leeslijst,NOUN
2040,Q11_R_2ahPWOqLvO52r2Z_0,R_2ahPWOqLvO52r2Z,0,.,.,PUNCT
2041,Q11_R_2ahPWOqLvO52r2Z_1,R_2ahPWOqLvO52r2Z,1,Ook,ook,ADV
2042,Q11_R_2ahPWOqLvO52r2Z_1,R_2ahPWOqLvO52r2Z,1,beeldromans,beeldromans,NOUN
2043,Q11_R_2ahPWOqLvO52r2Z_1,R_2ahPWOqLvO52r2Z,1,(,(,PUNCT
2044,Q11_R_2ahPWOqLvO52r2Z_1,R_2ahPWOqLvO52r2Z,1,graphic,graphic,SYM
2045,Q11_R_2ahPWOqLvO52r2Z_1,R_2ahPWOqLvO52r2Z,1,novels,novel,SYM
2046,Q11_R_2ahPWOqLvO52r2Z_1,R_2ahPWOqLvO52r2Z,1,),),PUNCT
2047,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,Ik,ik,PRON
2048,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,weet,weten,VERB
2049,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,niet,niet,ADV
2050,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,of,of,SCONJ
2051,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,je,je,PRON
2052,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,mensen,mens,NOUN
2053,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,die,die,PRON
2054,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,beroepsgericht,beroepsgericht,NOUN
2055,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,worden,worden,AUX
2056,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,opgeleid,opleiden,VERB
2057,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,een,een,DET
2058,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,voordeel,voordeel,NOUN
2059,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,biedt,bieden,VERB
2060,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,met,met,ADP
2061,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,een,een,DET
2062,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,literatuurgeschiedenis,literatuurgeschiedenis,NOUN
2063,Q11_R_2AQrbdRnFiVIXup_0,R_2AQrbdRnFiVIXup,0,.,.,PUNCT
2064,Q11_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,Daar,daar,ADV
2065,Q11_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,begint,beginnen,VERB
2066,Q11_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,je,je,PRON
2067,Q11_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,cultuur,cultuur,NOUN
2068,Q11_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,.,.,PUNCT
2069,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,Waarbij,waarbij,ADV
2070,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,natuurlijk,natuurlijk,ADJ
2071,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,de,de,DET
2072,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,inhoud,inhoud,NOUN
2073,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,van,van,ADP
2074,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,"""","""",PUNCT
2075,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,elementair,elementair,ADJ
2076,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,"""","""",PUNCT
2077,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,aangepast,aanpassen,VERB
2078,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,moet,moeten,AUX
2079,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,worden,worden,AUX
2080,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,in,in,ADP
2081,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,functie,functie,NOUN
2082,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,van,van,ADP
2083,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,de,de,DET
2084,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,studierichting,studierichting,NOUN
2085,Q11_R_z1oWIZqiF9URhOF_0,R_z1oWIZqiF9URhOF,0,.,.,PUNCT
2086,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,Wat,wat,PRON
2087,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,heb,hebben,AUX
2088,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,je,je,PRON
2089,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,aan,aan,ADP
2090,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,die,die,PRON
2091,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,kennis,kennis,NOUN
2092,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,als,als,SCONJ
2093,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,je,je,PRON
2094,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,lezen,lezen,VERB
2095,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,niet,niet,ADV
2096,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,leuk,leuk,ADJ
2097,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,vindt,vinden,VERB
2098,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,?,?,PUNCT
2099,Q11_R_Z3l50X8rlXIpqrT_0,R_Z3l50X8rlXIpqrT,0,!,!,PUNCT
2100,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,Ooit,Ooit,ADV
2101,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,kreeg,krijgen,VERB
2102,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,ik,ik,PRON
2103,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,zelf,zelf,ADV
2104,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,de,de,DET
2105,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,literatuur,literatuur,NOUN
2106,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,geschiedenis,geschiedenis,NOUN
2107,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,onderwezen,onderwezen,VERB
2108,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,op,op,ADP
2109,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,het,het,DET
2110,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,VWO,VWO,NOUN
2111,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,denk,denken,VERB
2112,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,je,je,PRON
2113,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,dat,dat,SCONJ
2114,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,ik,ik,PRON
2115,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,daar,daar,ADV
2116,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,nu,nu,ADV
2117,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,nog,nog,ADV
2118,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,iets,iets,PRON
2119,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,van,van,ADP
2120,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,weet,weten,VERB
2121,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,of,of,CCONJ
2122,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,ook,ook,ADV
2123,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,maar,maar,ADV
2124,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,iets,iets,PRON
2125,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,An,An,PROPN
2126,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,heb,hebben,VERB
2127,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,?,?,PUNCT
2128,Q11_R_Z3l50X8rlXIpqrT_1,R_Z3l50X8rlXIpqrT,1,!,!,PUNCT
2129,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,Echt,echt,ADJ
2130,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,onzin,onzin,NOUN
2131,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,en,en,CCONJ
2132,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,ik,ik,PRON
2133,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,werk,werk,NOUN
2134,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,nota,nota,SYM
2135,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,bene,bene,SYM
2136,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,in,in,ADP
2137,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,het,het,DET
2138,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,boekenvak,boekenvak,NOUN
2139,Q11_R_Z3l50X8rlXIpqrT_2,R_Z3l50X8rlXIpqrT,2,.,.,PUNCT
2140,Q11_R_WcV8LQpmEhC0N21_0,R_WcV8LQpmEhC0N21,0,MITS,MITS,PROPN
2141,Q11_R_WcV8LQpmEhC0N21_0,R_WcV8LQpmEhC0N21,0,die,die,PRON
2142,Q11_R_WcV8LQpmEhC0N21_0,R_WcV8LQpmEhC0N21,0,geschiedenis,geschiedenis,NOUN
2143,Q11_R_WcV8LQpmEhC0N21_0,R_WcV8LQpmEhC0N21,0,begrijpelijk,begrijpelijk,ADJ
2144,Q11_R_WcV8LQpmEhC0N21_0,R_WcV8LQpmEhC0N21,0,en,en,CCONJ
2145,Q11_R_WcV8LQpmEhC0N21_0,R_WcV8LQpmEhC0N21,0,inclusief,inclusief,ADJ
2146,Q11_R_WcV8LQpmEhC0N21_0,R_WcV8LQpmEhC0N21,0,wordt,worden,AUX
2147,Q11_R_WcV8LQpmEhC0N21_0,R_WcV8LQpmEhC0N21,0,verteld,vertellen,VERB
2148,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,Ja,ja,INTJ
2149,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,",",",",PUNCT
2150,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,als,als,SCONJ
2151,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,het,het,DET
2152,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,doel,doel,NOUN
2153,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,gaat,gaan,VERB
2154,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,om,om,ADP
2155,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,de,de,DET
2156,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,bewustwording,bewustwording,NOUN
2157,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,van,van,ADP
2158,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,de,de,DET
2159,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,invloed,invloed,NOUN
2160,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,van,van,ADP
2161,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,klassiekers,klassieker,NOUN
2162,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,binnen,binnen,ADP
2163,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,verschillende,verschillend,ADJ
2164,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,tijdsvakken,tijdsvakk,NOUN
2165,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,op,op,ADP
2166,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,andere,ander,ADJ
2167,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,aspecten,aspect,NOUN
2168,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,van,van,ADP
2169,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,de,de,DET
2170,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,maatschappij,maatschappij,NOUN
2171,Q11_R_2Ui1EkUfHwcqI8h_0,R_2Ui1EkUfHwcqI8h,0,.,.,PUNCT
2172,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,Niet,niet,ADV
2173,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,zozeer,zozeer,ADV
2174,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,om,om,ADP
2175,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,kenmerken,kenmerk,NOUN
2176,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,van,van,ADP
2177,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,verschillende,verschillend,ADJ
2178,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,stromingen,stroming,NOUN
2179,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,te,te,ADP
2180,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,kunnen,kunnen,AUX
2181,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,herkennen,herkennen,VERB
2182,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,in,in,ADP
2183,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,teksten,tekst,NOUN
2184,Q11_R_2Ui1EkUfHwcqI8h_1,R_2Ui1EkUfHwcqI8h,1,.,.,PUNCT
2185,Q11_R_3J48MW9iqD03v4L_0,R_3J48MW9iqD03v4L,0,Zo,zo,ADV
2186,Q11_R_3J48MW9iqD03v4L_0,R_3J48MW9iqD03v4L,0,voorkom,voorkomen,VERB
2187,Q11_R_3J48MW9iqD03v4L_0,R_3J48MW9iqD03v4L,0,je,je,PRON
2188,Q11_R_3J48MW9iqD03v4L_0,R_3J48MW9iqD03v4L,0,ongelijkheid,ongelijkheid,NOUN
2189,Q11_R_3J48MW9iqD03v4L_0,R_3J48MW9iqD03v4L,0,.,.,PUNCT
2190,Q11_R_1OwWJLe4HggEV8h_0,R_1OwWJLe4HggEV8h,0,Lastig,lastig,ADJ
2191,Q11_R_1OwWJLe4HggEV8h_0,R_1OwWJLe4HggEV8h,0,.,.,PUNCT
2192,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,Het,het,PRON
2193,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,lijkt,lijken,VERB
2194,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,me,me,PRON
2195,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,meer,veel,ADV
2196,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,van,van,ADP
2197,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,belang,belang,NOUN
2198,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,om,om,ADP
2199,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,te,te,ADP
2200,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,laten,laten,VERB
2201,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,zien,zien,VERB
2202,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,dat,dat,SCONJ
2203,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,ook,ook,ADV
2204,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,vroeger,vroeg,ADJ
2205,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,al,al,ADV
2206,Q11_R_1OwWJLe4HggEV8h_1,R_1OwWJLe4HggEV8h,1,boeken,boek,NOUN
